,sudoku name,heuristic,DP_calls,backtracks,split_calls,split_time,assign_calls,assign_time,unit_clause_calls,unit_clause_time,solved_sudoku,solve_time
724,../data/hard_sudoku/damnhard_22.txt,DLIS,12,2,3,0.0,972,5.259745359420776,9,5.862126588821411,1,5.96401309967041
725,../data/hard_sudoku/damnhard_29.txt,DLIS,192,49,54,0.0,7288,11.244339227676392,142,12.406928777694702,1,13.152581930160522
726,../data/hard_sudoku/damnhard_33.txt,DLIS,45,9,13,0.0005152225494384767,1566,8.238396644592285,35,9.258204221725462,1,9.543535470962523
727,../data/hard_sudoku/damnhard_30.txt,DLIS,20,4,5,0.0,937,5.280703783035278,15,5.767239093780518,1,5.849966526031494
728,../data/hard_sudoku/damnhard_34.txt,DLIS,15,3,4,0.0,1085,5.738156318664551,11,6.3734540939331055,1,6.469096422195435
729,../data/hard_sudoku/damnhard_8.txt,DLIS,37,8,11,0.0,1968,5.606528282165527,28,6.2516374588012695,1,6.3994221687316895
730,../data/hard_sudoku/damnhard_6.txt,DLIS,37,8,11,0.0,1862,6.343235492706299,28,6.992622137069702,1,7.197479724884032
731,../data/hard_sudoku/damnhard_2.txt,DLIS,44,10,14,0.0012271404266357422,1871,7.144877433776856,33,7.854408264160156,1,8.079428911209106
732,../data/hard_sudoku/damnhard_13.txt,DLIS,11,1,4,0.0,776,6.031739473342896,9,6.744921922683716,1,6.844008922576903
733,../data/hard_sudoku/damnhard_32.txt,DLIS,19,4,5,0.0,1024,5.956312417984009,14,6.6136863231658936,1,6.717791318893433
734,../data/hard_sudoku/damnhard_31.txt,DLIS,4,0,1,0.0,729,5.542846918106079,3,6.232940196990968,1,6.2814109325408936
735,../data/hard_sudoku/damnhard_15.txt,DLIS,4,0,1,0.004522562026977539,729,5.166237592697144,3,5.597194194793701,1,5.664567708969116
736,../data/hard_sudoku/damnhard_9.txt,DLIS,37,8,11,0.0,1809,5.75162935256958,28,6.298110485076903,1,6.503976821899414
737,../data/hard_sudoku/damnhard_20.txt,DLIS,49,10,14,0.0,2137,5.850250244140625,38,6.407443284988402,1,6.631747007369995
738,../data/hard_sudoku/damnhard_4.txt,DLIS,109,26,31,0.0,4326,7.31020712852478,82,7.971479892730713,1,8.316812753677366
739,../data/hard_sudoku/damnhard_7.txt,DLIS,19,2,7,0.0,904,4.4392945766448975,16,4.963315963745117,1,5.073319673538208
740,../data/hard_sudoku/damnhard_17.txt,DLIS,33,8,8,0.00805521011352539,2009,6.37713360786438,24,7.092423915863037,1,7.277222394943237
741,../data/hard_sudoku/damnhard_14.txt,DLIS,11,2,3,0.0009949207305908203,974,5.380003213882446,8,6.092231750488281,1,6.1988258361816415
742,../data/hard_sudoku/damnhard_5.txt,DLIS,158,42,44,0.0,6447,10.81393575668335,115,11.815417289733887,1,12.485650062561035
743,../data/hard_sudoku/damnhard_12.txt,DLIS,2015,528,534,0.0,64203,33.0376832485199,1486,35.565378189086914,1,40.90281200408936
744,../data/hard_sudoku/damnhard_16.txt,DLIS,4,0,1,0.0,729,4.698327541351318,3,5.1237404346466064,1,5.164261341094972
745,../data/hard_sudoku/damnhard_10.txt,DLIS,319,84,87,0.0,9636,11.913823366165161,234,12.817736387252808,1,13.86586046218872
746,../data/hard_sudoku/damnhard_1.txt,DLIS,10,0,4,0.00803065299987793,729,4.947538375854492,9,5.511756181716919,1,5.612663745880127
747,../data/hard_sudoku/damnhard_3.txt,DLIS,21,3,7,0.001993894577026367,952,5.217791795730591,17,5.660094499588013,1,5.805661916732787
748,../data/hard_sudoku/damnhard_0.txt,DLIS,84,20,22,0.0,2909,7.238025665283202,63,7.905073881149293,1,8.223158597946169
749,../data/hard_sudoku/damnhard_23.txt,DLIS max,10073,3346,3346,0.0,452141,140.42184138298038,6726,150.85726881027222,0,178.27097749710083
750,../data/hard_sudoku/damnhard_18.txt,DLIS max,10045,3329,3329,0.008041143417358398,478280,151.501371383667,6715,162.39489364624026,0,189.74877190589905
751,../data/hard_sudoku/damnhard_26.txt,DLIS max,10056,3341,3341,0.0,469152,145.1277129650116,6714,156.10300731658938,0,182.35875368118286
752,../data/hard_sudoku/damnhard_19.txt,DLIS max,10071,3344,3344,0.0009975433349609377,491850,165.1679768562317,6726,177.9832923412323,0,206.26862502098083
753,../data/hard_sudoku/damnhard_11.txt,DLIS max,10050,3330,3330,0.0,475803,152.9375660419464,6719,164.33394384384158,0,191.3432378768921
754,../data/hard_sudoku/damnhard_28.txt,DLIS max,8731,2872,2886,0.0,365105,105.28584241867064,5858,113.30441331863405,1,136.21683835983276
755,../data/hard_sudoku/damnhard_24.txt,DLIS max,10061,3335,3335,0.0,435120,122.94894218444824,6725,131.51272511482242,0,157.5730450153351
756,../data/hard_sudoku/damnhard_21.txt,DLIS max,10071,3349,3349,0.0,423277,121.16191911697388,6721,130.0783927440643,0,155.71579241752625
757,../data/hard_sudoku/damnhard_22.txt,DLIS max,10071,3341,3341,0.000993967056274414,463873,149.62612032890317,6729,161.1689939498901,0,188.732337474823
758,../data/hard_sudoku/damnhard_29.txt,DLIS max,10083,3360,3360,0.0,472476,146.6696357727051,6722,157.41625428199768,0,184.64314866065982
759,../data/hard_sudoku/damnhard_33.txt,DLIS max,10056,3333,3333,0.0,401094,113.00890970230104,6722,121.4676251411438,0,148.05868673324585
760,../data/hard_sudoku/damnhard_30.txt,DLIS max,114,35,40,0.0,3813,4.826929569244385,78,5.249880790710449,1,5.579077243804932
761,../data/hard_sudoku/damnhard_34.txt,DLIS max,10048,3328,3328,0.001001119613647461,466734,148.61264204978943,6719,159.74358773231506,0,186.14795160293582
762,../data/hard_sudoku/damnhard_8.txt,DLIS max,10062,3340,3340,0.0009975433349609377,474638,155.0557155609131,6721,167.27038240432742,0,195.61959624290463
763,../data/hard_sudoku/damnhard_6.txt,DLIS max,5242,1709,1773,0.0,248484,80.79991126060486,3532,86.93241000175476,1,101.59794688224792
764,../data/hard_sudoku/damnhard_2.txt,DLIS max,10085,3362,3362,0.0,468124,145.56310343742368,6722,156.45682978630066,0,183.31407856941223
765,../data/hard_sudoku/damnhard_13.txt,DLIS max,10049,3331,3331,0.0020287036895751953,457872,144.11239075660706,6717,155.58155465126038,0,182.80619406700131
766,../data/hard_sudoku/damnhard_32.txt,DLIS max,10027,3308,3308,0.0,439086,136.2066259384155,6718,146.41750955581662,0,173.74833130836487
767,../data/hard_sudoku/damnhard_31.txt,DLIS max,10074,3344,3344,0.0,447455,131.41277408599856,6729,140.6171338558197,0,166.75976729393003
768,../data/hard_sudoku/damnhard_15.txt,DLIS max,438,133,165,0.0,15336,7.48565673828125,304,7.912485599517822,1,9.119051933288574
769,../data/hard_sudoku/damnhard_9.txt,DLIS max,1603,504,580,0.0,72575,26.470895051956177,1098,28.420453786849976,1,33.57581996917725
770,../data/hard_sudoku/damnhard_20.txt,DLIS max,6184,2025,2059,0.0,284424,85.65773892402648,4158,91.97516679763794,1,107.98725152015686
771,../data/hard_sudoku/damnhard_4.txt,DLIS max,10050,3340,3340,0.0,481875,155.76361536979675,6709,166.9019718170166,0,192.99615693092343
772,../data/hard_sudoku/damnhard_7.txt,DLIS max,10076,3353,3353,0.0,474299,156.1485879421234,6722,168.81196689605713,0,198.90104269981384
773,../data/hard_sudoku/damnhard_17.txt,DLIS max,2998,977,1007,0.008033275604248047,129029,40.14300894737244,2020,43.062331914901726,1,50.7453453540802
774,../data/hard_sudoku/damnhard_14.txt,DLIS max,10057,3336,3336,0.0,465160,110.10983443260193,6720,117.65087938308716,0,138.2978713512421
775,../data/hard_sudoku/damnhard_5.txt,DLIS max,792,237,310,0.008054018020629883,35523,12.484187126159668,554,13.193094253540039,1,15.326968431472778
776,../data/hard_sudoku/damnhard_12.txt,DLIS max,10092,3363,3363,0.0,464275,113.4825713634491,6728,122.07769584655762,0,144.18040180206302
777,../data/hard_sudoku/damnhard_16.txt,DLIS max,578,181,203,0.0,20778,8.757790088653563,396,9.491146802902223,1,10.82921576499939
778,../data/hard_sudoku/damnhard_10.txt,DLIS max,10074,3350,3350,0.0,476490,118.1690046787262,6723,126.94823384284972,0,147.9463589191437
779,../data/hard_sudoku/damnhard_1.txt,DLIS max,2190,705,756,0.0,94442,24.93419122695923,1484,26.492942094802856,1,31.35567760467529
780,../data/hard_sudoku/damnhard_3.txt,DLIS max,10102,3368,3368,0.0,466871,115.0739495754242,6733,122.3305208683014,0,144.12269496917725
781,../data/hard_sudoku/damnhard_0.txt,DLIS max,10079,3352,3352,0.008029699325561523,443922,111.17928028106691,6726,118.55099678039551,0,141.33839321136475
782,../data/hard_sudoku/damnhard_23.txt,BOHM,9625,3100,3106,0.010091543197631836,494000,179.7727177143097,6524,191.99620485305786,1,227.54084515571597
783,../data/hard_sudoku/damnhard_18.txt,BOHM,2053,646,658,0.0,93466,41.341893672943115,1406,44.68013572692871,1,53.39863586425781
784,../data/hard_sudoku/damnhard_26.txt,BOHM,913,289,295,0.007967948913574219,44901,27.20400738716125,623,29.50082588195801,1,33.87237763404846
785,../data/hard_sudoku/damnhard_19.txt,BOHM,4721,1515,1518,0.002991437911987305,258206,128.32577919960022,3205,138.53370547294614,1,161.47450733184812
786,../data/hard_sudoku/damnhard_11.txt,BOHM,5777,1858,1870,0.004029273986816406,312693,169.40470409393308,3918,183.1484568119049,1,214.4069645404816
787,../data/hard_sudoku/damnhard_28.txt,BOHM,447,140,149,0.0019953250885009766,17758,10.689399957656859,306,11.627269744873047,1,13.564714908599855
788,../data/hard_sudoku/damnhard_24.txt,BOHM,2499,797,799,0.0039882659912109375,115717,42.89695310592651,1701,46.00263524055481,1,55.24022746086121
789,../data/hard_sudoku/damnhard_21.txt,BOHM,2018,644,648,0.006016969680786133,96075,40.69062089920044,1373,43.47264575958252,1,51.434407711029046
790,../data/hard_sudoku/damnhard_22.txt,BOHM,2534,813,817,0.006981372833251953,122055,43.82269310951233,1720,46.8696141242981,1,56.14579677581787
791,../data/hard_sudoku/damnhard_29.txt,BOHM,3551,1137,1140,0.003989934921264648,171904,59.49926233291626,2413,63.73151111602783,1,75.45215821266173
792,../data/hard_sudoku/damnhard_33.txt,BOHM,49,14,16,0.005983829498291016,2321,4.7741639614105225,34,5.204081535339356,1,5.424492120742798
793,../data/hard_sudoku/damnhard_30.txt,BOHM,17,3,8,0.002991437911987305,1024,3.8107945919036874,13,4.199767589569092,1,4.321439027786255
794,../data/hard_sudoku/damnhard_34.txt,BOHM,150,45,47,0.01495981216430664,7247,7.025347471237183,104,7.6016783714294425,1,8.303785800933838
795,../data/hard_sudoku/damnhard_8.txt,BOHM,1259,411,412,0.008974790573120117,70129,30.21507740020752,847,32.471546173095696,1,37.458796262741096
796,../data/hard_sudoku/damnhard_6.txt,BOHM,2112,684,686,0.00897526741027832,108833,41.974011421203606,1427,44.93110728263855,1,52.60826849937439
797,../data/hard_sudoku/damnhard_2.txt,BOHM,829,264,268,0.00402522087097168,41070,18.880225658416744,564,20.342501878738407,1,23.741488456726074
798,../data/hard_sudoku/damnhard_13.txt,BOHM,68,18,24,0.0029916763305664067,3181,4.661511182785034,49,5.077248334884644,1,5.40350604057312
799,../data/hard_sudoku/damnhard_32.txt,BOHM,19,0,15,0.004984855651855469,729,4.132002830505371,18,4.543846368789673,1,4.753286123275757
800,../data/hard_sudoku/damnhard_31.txt,BOHM,19,3,8,0.005984306335449219,993,4.315327167510986,15,4.779223918914795,1,4.9407453536987305
801,../data/hard_sudoku/damnhard_15.txt,BOHM,196,63,63,0.005984306335449219,7382,6.357271194458008,132,6.962515592575072,1,7.668452739715576
802,../data/hard_sudoku/damnhard_9.txt,BOHM,61,14,26,0.002991437911987305,2669,5.519541025161743,46,6.077742099761963,1,6.530096292495728
803,../data/hard_sudoku/damnhard_20.txt,BOHM,10005,3231,3231,0.004986286163330078,523011,185.0050880908966,6773,197.90793323516846,0,233.572172164917
804,../data/hard_sudoku/damnhard_4.txt,BOHM,334,106,109,0.008974790573120117,19423,14.286510467529295,227,15.48990797996521,1,17.24978518486023
805,../data/hard_sudoku/damnhard_7.txt,BOHM,10007,3197,3197,0.0029904842376708984,528573,176.86667251586914,6809,189.66081476211548,0,224.13624334335327
806,../data/hard_sudoku/damnhard_17.txt,BOHM,314,101,102,0.00498652458190918,16445,9.67189121246338,212,10.488908052444456,1,11.781485319137573
807,../data/hard_sudoku/damnhard_14.txt,BOHM,12,1,5,0.006981372833251953,904,3.8456802368164062,10,4.2376580238342285,1,4.3483662605285645
808,../data/hard_sudoku/damnhard_5.txt,BOHM,40,6,22,0.001993894577026367,1398,4.007223129272462,33,4.413197755813599,1,4.692446708679199
809,../data/hard_sudoku/damnhard_12.txt,BOHM,1412,452,455,0.019947290420532227,73325,29.06078362464905,959,31.191752672195435,1,36.473433494567864
810,../data/hard_sudoku/damnhard_16.txt,BOHM,264,85,86,0.003988504409790039,12524,7.794761419296265,178,8.478300094604492,1,9.49958562850952
811,../data/hard_sudoku/damnhard_10.txt,BOHM,24,4,11,0.001961708068847656,980,4.2512240409851065,19,4.695471286773682,1,4.88393497467041
812,../data/hard_sudoku/damnhard_1.txt,BOHM,18,4,6,0.003989219665527344,1225,4.498903751373291,13,4.950693130493164,1,5.093371391296387
813,../data/hard_sudoku/damnhard_3.txt,BOHM,10004,3217,3217,0.002994060516357422,500633,161.471702337265,6786,172.96330857276917,0,206.02893829345703
814,../data/hard_sudoku/damnhard_0.txt,BOHM,778,249,252,0.007978677749633789,36487,18.85685086250305,528,20.197528839111328,1,23.706584453582764
815,../data/hard_sudoku/damnhard_23.txt,Pareto Dominant,112,31,34,0.007977962493896484,5870,6.057689905166626,80,6.594432353973389,1,7.412169218063354
816,../data/hard_sudoku/damnhard_18.txt,Pareto Dominant,108,29,32,0.02094411849975586,5068,6.222146034240723,78,6.769822835922241,1,7.60465669631958
817,../data/hard_sudoku/damnhard_26.txt,Pareto Dominant,217,63,65,0.010971784591674805,10306,8.700887441635134,153,9.388962745666504,1,10.811042785644533
818,../data/hard_sudoku/damnhard_19.txt,Pareto Dominant,3519,1034,1037,0.008970260620117188,182207,82.0754120349884,2484,88.13498973846436,1,108.49975037574768
819,../data/hard_sudoku/damnhard_11.txt,Pareto Dominant,21,5,6,0.006981372833251953,1182,4.073455333709717,15,4.489000082015991,1,4.625588893890381
820,../data/hard_sudoku/damnhard_28.txt,Pareto Dominant,35,8,12,0.01495981216430664,1716,4.346150636672974,26,4.788203477859497,1,5.105340242385863
821,../data/hard_sudoku/damnhard_24.txt,Pareto Dominant,19,3,7,0.010006427764892578,1237,4.185750722885132,15,4.586763143539429,1,4.771238565444946
822,../data/hard_sudoku/damnhard_21.txt,Pareto Dominant,25,6,8,0.008008480072021484,1503,4.80188250541687,18,5.275815725326538,1,5.482338190078735
823,../data/hard_sudoku/damnhard_22.txt,Pareto Dominant,23,5,8,0.00997328758239746,1486,4.214487791061401,17,4.617706298828125,1,4.822064161300659
824,../data/hard_sudoku/damnhard_29.txt,Pareto Dominant,223,63,67,0.01798415184020996,10325,9.341180562973024,159,10.167730808258057,1,11.864262342453005
825,../data/hard_sudoku/damnhard_33.txt,Pareto Dominant,380,112,115,0.006978988647460938,15927,11.320955038070679,267,12.25715970993042,1,14.699678421020508
826,../data/hard_sudoku/damnhard_30.txt,Pareto Dominant,6,0,2,0.005020856857299805,729,3.90935492515564,5,4.3154239654541025,1,4.3942792415618905
827,../data/hard_sudoku/damnhard_34.txt,Pareto Dominant,627,184,188,0.00698089599609375,31622,20.436082363128666,442,22.08194041252136,1,26.34153532981873
828,../data/hard_sudoku/damnhard_8.txt,Pareto Dominant,31,8,10,0.02194094657897949,1764,4.773998022079468,22,5.207100868225098,1,5.546164035797119
829,../data/hard_sudoku/damnhard_6.txt,Pareto Dominant,62,16,19,0.008979320526123047,3155,5.6678428649902335,45,6.1924283504486075,1,6.767893314361572
830,../data/hard_sudoku/damnhard_2.txt,Pareto Dominant,535,160,163,0.01396322250366211,28558,19.841753244400024,374,21.40760445594788,1,25.239479541778564
831,../data/hard_sudoku/damnhard_13.txt,Pareto Dominant,33,7,12,0.01296544075012207,1696,4.600714445114137,25,5.0025599002838135,1,5.350651025772095
832,../data/hard_sudoku/damnhard_32.txt,Pareto Dominant,20,3,7,0.007981061935424805,1195,3.791905403137207,16,4.157875061035156,1,4.349367141723634
833,../data/hard_sudoku/damnhard_31.txt,Pareto Dominant,154,42,45,0.00897836685180664,6552,6.071478128433228,111,6.610261678695679,1,7.50093936920166
