,Next,DLIS,DLIS max,BOHM,Pareto Dominant,Random Forest,Random,heuristic
0,1.0,0.9999999999999999,4.0239135425832665e-108,6.193787392783557e-30,5.704358404243844e-15,4.793675807843852e-13,1.1843602088235137e-06,Next
1,0.9999999999999999,1.0,5.754002025029215e-99,5.301963756761705e-28,2.1195151233574115e-14,1.2459939685259884e-12,1.5380490769147434e-06,DLIS
2,4.0239135425832665e-108,5.754002025029215e-99,1.0,4.538916785396905e-18,1.6708516293473767e-48,2.8150481873605826e-34,1.4615443329192696e-12,DLIS max
3,6.193787392783557e-30,5.301963756761705e-28,4.538916785396905e-18,1.0,2.3900353206458936e-10,3.925728347768571e-08,0.0750988262167537,BOHM
4,5.704358404243844e-15,2.1195151233574115e-14,1.6708516293473767e-48,2.3900353206458936e-10,1.0,0.15238901000590668,0.008371705930520229,Pareto Dominant
5,4.793675807843852e-13,1.2459939685259884e-12,2.8150481873605826e-34,3.925728347768571e-08,0.15238901000590668,1.0,0.07594664183621963,Random Forest
6,1.1843602088235137e-06,1.5380490769147434e-06,1.4615443329192696e-12,0.0750988262167537,0.008371705930520229,0.07594664183621963,1.0,Random
