,sudoku name,heuristic,DP_calls,backtracks,split_calls,split_time,assign_calls,assign_time,unit_clause_calls,unit_clause_time,solved_sudoku,solve_time
121,../data/hard_sudoku/damnhard_30.txt,BOHM,17,3,8,0.0014748573303222656,1024,2.470637321472168,13,2.711512804031372,1,2.7642178535461426
122,../data/hard_sudoku/damnhard_31.txt,BOHM,155,48,51,0.0036928653717041016,6969,3.88592529296875,106,4.2455525398254395,1,4.509760141372681
123,../data/hard_sudoku/damnhard_32.txt,BOHM,19,0,15,0.00214385986328125,729,2.4900341033935547,18,2.7290923595428467,1,2.8105990886688232
124,../data/hard_sudoku/damnhard_33.txt,BOHM,49,14,16,0.004805803298950195,2321,2.904428720474243,34,3.1871838569641113,1,3.29693603515625
125,../data/hard_sudoku/damnhard_34.txt,BOHM,150,45,47,0.005939960479736328,7247,4.339242696762085,104,4.7355053424835205,1,5.00462007522583
126,../data/hard_sudoku/damnhard_4.txt,BOHM,334,106,109,0.005035877227783203,19431,9.026628255844116,227,9.831340551376343,1,10.521384954452515
127,../data/hard_sudoku/damnhard_5.txt,BOHM,40,6,22,0.0013928413391113281,1398,2.6210155487060547,33,2.865898370742798,1,2.9744350910186768
128,../data/hard_sudoku/damnhard_6.txt,BOHM,2005,649,651,0.006616115570068359,103988,29.823752403259277,1355,32.44653558731079,1,35.57490086555481
129,../data/hard_sudoku/damnhard_7.txt,BOHM,10007,3197,3197,0.001977205276489258,526436,133.9990198612213,6809,146.0719575881958,0,160.1038317680359
130,../data/hard_sudoku/damnhard_8.txt,BOHM,1320,431,432,0.0065119266510009766,72873,22.641644954681396,888,24.67126989364624,1,26.855538845062256
131,../data/hard_sudoku/damnhard_9.txt,BOHM,61,14,26,0.002317190170288086,2669,3.1073458194732666,46,3.3996503353118896,1,3.5566561222076416
132,../data/hard_sudoku/damnhard_0.txt,Pareto Dominant,184,56,58,0.009911060333251953,7886,5.69881010055542,127,6.21610164642334,1,7.008465051651001
133,../data/hard_sudoku/damnhard_1.txt,Pareto Dominant,368,114,116,0.011973857879638672,20583,8.939683198928833,253,9.758469343185425,1,11.124104022979736
