,Next,DLIS,DLIS max,BOHM,Pareto Dominant,Random Forest,Random,heuristic
0,1.0,1.0,6.6968528155939e-08,0.9985646178654459,1.0,1.0,1.0,Next
1,1.0,1.0,6.6968528155939e-08,0.9985646178654459,1.0,1.0,1.0,DLIS
2,6.6968528155939e-08,6.6968528155939e-08,1.0,4.453850888386621e-06,6.6968528155939e-08,6.6968528155939e-08,6.6968528155939e-08,DLIS max
3,0.9985646178654459,0.9985646178654459,4.453850888386621e-06,1.0,0.9985646178654459,0.9985646178654459,0.9985646178654459,BOHM
4,1.0,1.0,6.6968528155939e-08,0.9985646178654459,1.0,1.0,1.0,Pareto Dominant
5,1.0,1.0,6.6968528155939e-08,0.9985646178654459,1.0,1.0,1.0,Random Forest
6,1.0,1.0,6.6968528155939e-08,0.9985646178654459,1.0,1.0,1.0,Random
