10,"[112 123 134 141 159 168 175 187 196 217 225 231 242 253 266 274 288 299
 318 326 339 345 354 367 372 383 391 419 422 436 444 457 465 478 481 493
 513 521 537 549 558 562 576 585 594 615 624 638 646 651 663 677 689 692
 716 727 732 743 755 769 771 784 798 811 828 833 847 852 864 879 886 895
 914 929 935 948 956 961 973 982 997]"
11,"[112 123 134 141 159 168 175 187 196 217 225 231 242 253 266 274 288 299
 318 326 339 345 354 367 372 383 391 419 422 436 444 457 465 478 481 493
 513 521 537 549 558 562 576 585 594 615 624 638 646 651 663 677 689 692
 716 727 732 743 755 769 771 784 798 811 828 833 847 852 864 879 886 895
 914 929 935 948 956 961 973 982 997]"
0,"[117 129 134 145 158 162 171 183 196 212 226 238 249 253 261 277 284 295
 313 321 335 344 357 366 379 388 392 416 428 439 447 451 465 473 482 494
 514 523 532 548 556 569 575 587 591 611 625 637 642 654 663 678 686 699
 718 722 731 746 755 767 774 789 793 819 824 833 841 852 868 876 885 897
 915 927 936 943 959 964 972 981 998]"
1,"[117 129 134 145 158 162 171 183 196 212 226 238 249 253 261 277 284 295
 313 321 335 344 357 366 379 388 392 416 428 439 447 451 465 473 482 494
 514 523 532 548 556 569 575 587 591 611 625 637 642 654 663 678 686 699
 718 722 731 746 755 767 774 789 793 819 824 833 841 852 868 876 885 897
 915 927 936 943 959 964 972 981 998]"
0,"[111 128 134 147 152 166 175 183 199 213 227 236 248 255 269 271 284 292
 319 322 335 344 351 363 377 388 396 416 425 432 441 453 467 474 489 498
 517 521 533 549 558 564 576 582 595 618 624 639 642 656 665 673 681 697
 715 729 731 743 757 762 778 786 794 814 826 838 845 859 861 872 887 893
 912 923 937 946 954 968 979 985 991]"
1,"[111 128 134 147 152 166 175 183 199 213 227 236 248 255 269 271 284 292
 319 322 335 344 351 363 377 388 396 416 425 432 441 453 467 474 489 498
 517 521 533 549 558 564 576 582 595 618 624 639 642 656 665 673 681 697
 715 729 731 743 757 762 778 786 794 814 826 838 845 859 861 872 887 893
 912 923 937 946 954 968 979 985 991]"
2,"[111 128 134 147 152 166 175 183 199 213 227 236 248 255 269 271 284 292
 319 322 335 344 351 363 377 388 396 416 425 432 441 453 467 474 489 498
 517 521 533 549 558 564 576 582 595 618 624 639 642 656 665 673 681 697
 715 729 731 743 757 762 778 786 794 814 826 838 845 859 861 872 887 893
 912 923 937 946 954 968 979 985 991]"
0,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
1,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
2,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
3,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
4,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
5,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
6,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
7,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
8,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
9,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
10,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
11,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
12,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
13,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
14,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
15,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
16,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
17,"[115 128 139 141 156 164 173 187 192 213 226 232 245 259 267 271 288 294
 311 327 334 342 358 363 375 389 396 418 429 437 444 453 461 472 486 495
 516 524 533 548 555 562 579 581 597 612 625 631 649 657 666 674 683 698
 717 722 735 743 751 768 776 784 799 819 823 838 846 854 865 877 882 891
 914 921 936 947 952 969 978 985 993]"
0,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
1,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
2,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
3,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
4,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
5,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
6,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
7,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
8,"[111 123 138 147 156 162 175 189 194 215 222 234 243 259 261 278 286 297
 316 329 337 348 355 364 372 381 393 418 421 432 446 453 467 474 485 499
 519 524 536 545 551 568 577 583 592 617 625 633 642 654 669 671 688 696
 713 726 731 744 752 765 779 787 798 812 827 835 849 858 863 876 884 891
 914 928 939 941 957 966 973 982 995]"
